OBJECTID,COSEWICID,SCI_NAME,COM_NAME_E,COM_NAME_F,TAXON_E,TAXON_F,SAR_STAT_E,SAR_STAT_F,SCHEDULE_E,SCHEDULE_F,SOURCE_E,SOURCE_F,FCLASS,IMAGE_SRC,Reviewed_YN,Reviewer,ReviewDateDMY,Historical_YN,EC_SOI_YN,DataSource,MB_YN,Shape_STArea__,Shape_STLength__,Shape_Length,Shape_Area,COSEWICID_NAME
1,1046,Podiceps auritus,Horned Grebe (Magdalen Islands population),Grèbe esclavon,Birds,Oiseaux,Endangered,En voie de disparition,Schedule 1,Annexe 1,Digitized,Numérisé,Podiceps_auritus,podi_aur.JPG,N,,,N,Y,COSEWIC,Y,1.996392241,40.17966033,40.17966033,1.996392241,COSEWICID_1046
2,12,Lotus formosissimus,Seaside Birds–foot Lotus,Lotier splendide,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Lotus_formosissimus, ,N,,,N,Y,Environment Canada,,0.005066618,0.408151828,0.408151828,0.005066618,COSEWICID_12
3,20,Athene cunicularia,Burrowing Owl,Chevêche des terriers,Birds,Oiseaux,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Athene_cunicularia, ,N,,,N,Y,Environment Canada,N,24.44052977,27.79348329,27.79348329,24.44052977,COSEWICID_20
4,27,Charadrius montanus,Mountain Plover,Pluvier montagnard,Birds,Oiseaux,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Charadrius_montanus, ,N,,,N,Y,Environment Canada,Y,0.272964714,3.170938908,3.170938908,0.272964714,COSEWICID_27
5,32,Oreoscoptes montanus,Sage Thrasher,Moqueur des armoises,Birds,Oiseaux,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Oreoscoptes_montanus, ,N,,,N,Y,Environment Canada,Y,1.926940188,9.888129569,9.888129569,1.926940188,COSEWICID_32
6,33,Strix occidentalis caurina,Spotted Owl caurina subspecies,Chouette tachetée de la sous-espèce caurina,Birds,Oiseaux,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Strix_occidentalis_caurina, ,N,,,N,Y,Environment Canada,N,2.02597069,9.875119999,9.875119999,2.02597069,COSEWICID_33
7,35,Tympanuchus cupido,Greater Prairie–Chicken,Tétras des prairies,Birds,Oiseaux,Extirpated,Disparue du pays,Schedule 1,Annexe 1,Digitized,Numérisé,Tympanuchus_cupido,Tym_cupi.JPG,N,,,N,Y,LAP_SAR_O2_20130328,N,80.03643719,49.46073638,49.46073638,80.03643719,COSEWICID_35
8,38,Lanius ludovicianus excubitorides,Loggerhead Shrike Prairie subspecies,Pie–grièche migratrice de la sous–espèce des Prairies,Birds,Oiseaux,Threatened,Menacée,Schedule 1,Annexe 1,Digitized,Numérisé,Lanius_ludovicianus_excubitorides,lanilud.JPG,N,,,N,Y,SARR,Y,57.0974214,36.94347362,36.94347362,57.0974214,COSEWICID_38
9,39,Brachyramphus marmoratus,Marbled Murrelet,Guillemot marbré,Birds,Oiseaux,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Brachyramphus_marmoratus, ,N,,,N,Y,Environment Canada,Y,18.69797007,286.6433883,286.6433883,18.69797007,COSEWICID_39
10,41,Picoides albolarvatus,White–headed Woodpecker,Pic à tête blanche,Birds,Oiseaux,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Picoides_albolarvatus, ,N,,,N,Y,Environment Canada,Y,0.529792504,4.870444545,4.870444545,0.529792504,COSEWICID_41
11,42,Icteria virens auricollis,Yellow-breasted Chat auricollis subspecies (Southern Mountain population),Paruline polyglotte de la sous-espèce auricollis (Population des montagnes du Sud),Birds,Oiseaux,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Icteria_virens_auricollis, ,N,,,N,Y,Environment Canada,Y,0.742510396,4.155262802,4.155262802,0.742510396,COSEWICID_42
12,43,Synthliboramphus antiquus,Ancient Murrelet,Guillemot à cou blanc,Birds,Oiseaux,Special Concern,Préoccupante,Schedule 1,Annexe 1,Non-digitized,NatureServe,Synthliboramphus_antiquus, ,N,,,N,Y,NatureServe,Y,20.43972777,248.8438729,248.8438729,20.43972777,COSEWICID_43
13,44,Tyto alba,Barn Owl (Western population),Effraie des clochers (Population de l'Ouest),Birds,Oiseaux,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Tyto_alba, ,N,,,N,Y,Environment Canada,N,1.094092782,16.65232827,16.65232827,1.094092782,COSEWICID_44
14,47,Buteo regalis,Ferruginous Hawk,Buse rouilleuse,Birds,Oiseaux,Threatened,Menacée,Schedule 1,Annexe 1,Non-digitized,NatureServe,Buteo_regalis, ,N,,,N,Y,NatureServe,N,25.98615341,33.96033497,33.96033497,25.98615341,COSEWICID_47
15,48,Otus flammeolus,Flammulated Owl,Petit–duc nain,Birds,Oiseaux,Special Concern,Préoccupante,Schedule 1,Annexe 1,Unknown,Inconnu,Otus_flammeolus, ,N,,,N,Y,Environment Canada,N,4.53338775,19.9619457,19.9619457,4.53338775,COSEWICID_48
16,52,Numenius americanus,Long–billed Curlew,Courlis à long bec,Birds,Oiseaux,Special Concern,Préoccupante,Schedule 1,Annexe 1,Non-digitized,NatureServe,Numenius_americanus, ,N,,,N,Y,NatureServe,Y,36.4133276,43.94084626,43.94084626,36.4133276,COSEWICID_52
17,54,Falco peregrinus pealei,Peregrine Falcon pealei subspecies,Faucon pèlerin de la sous-espèce pealei,Birds,Oiseaux,Special Concern,Préoccupante,Schedule 1,Annexe 1,Unknown,Inconnu,Falco_peregrinus_pealei, ,N,,,N,Y,Environment Canada,N,1.975878438,44.15331114,44.15331114,1.975878438,COSEWICID_54
18,56,Accipiter gentilis laingi,Northern Goshawk laingi subspecies,Autour des palombes de la sous-espèce laingi,Birds,Oiseaux,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Accipiter_gentilis_laingi, ,N,,,N,Y,Environment Canada,N,5.487672209,79.47368733,79.47368733,5.487672209,COSEWICID_56
19,124,Heterodermia sitchensis,Seaside Centipede Lichen,Hétérodermie maritime,Lichens,Lichens,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Heterodermia_sitchensis, ,N,,,N,Y,Environment Canada,,0.034311476,1.429230004,1.429230004,0.034311476,COSEWICID_124
20,126,Pseudocyphellaria rainierensis,Oldgrowth Specklebelly Lichen,Pseudocyphellie des forêts surannées,Lichens,Lichens,Special Concern,Préoccupante,Schedule 1,Annexe 1,Digitized,Numérisé,Pseudocyphellaria_rainierensis,Pseu_rain_canada.JPG,N,,,N,Y,LAP_SAR_O2_20130328,,0.4761477,9.929056349,9.929056349,0.4761477,COSEWICID_126
21,127,Hypogymnia heterophylla,Seaside Bone Lichen,Hypogymnie maritime,Lichens,Lichens,Threatened,Menacée,Schedule 1,Annexe 1,Digitized,Numérisé,Hypogymnia_heterophylla,hypo_het.JPG,N,,,N,Y,COSEWIC,,0.007094396,0.600812395,0.600812395,0.007094396,COSEWICID_127
22,136,Marmota vancouverensis,Vancouver Island Marmot,Marmotte de l’île de Vancouver,Mammals,Mammifères,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Marmota_vancouverensis, ,N,,,N,Y,Environment Canada,,0.228843374,2.554023828,2.554023828,0.228843374,COSEWICID_136
23,138,Mustela nigripes,Black–footed Ferret,Putois d'Amérique,Mammals,Mammifères,Extirpated,Disparue du pays,Schedule 1,Annexe 1,Digitized,Numérisé,Mustela_nigripes,Must_nigr.JPG,N,,,N,Y,LAP_SAR_O2_20130328,,8.383827175,17.88683898,17.88683898,8.383827175,COSEWICID_138
24,140,Vulpes velox,Swift Fox,Renard véloce,Mammals,Mammifères,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Vulpes_velox, ,N,,,N,Y,Environment Canada,,8.107877796,16.8950969,16.8950969,8.107877796,COSEWICID_140
25,141,Sorex bendirii,Pacific Water Shrew,Musaraigne de Bendire,Mammals,Mammifères,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Sorex_bendirii, ,N,,,N,Y,Environment Canada,,0.700467522,7.89197999,7.89197999,0.700467522,COSEWICID_141
26,142,Scapanus townsendii,Townsend's Mole,Taupe de Townsend,Mammals,Mammifères,Endangered,En voie de disparition,Schedule 1,Annexe 1,Non-digitized,NatureServe,Scapanus_townsendii, ,N,,,N,Y,NatureServe,,0.422171949,7.395294487,7.395294487,0.422171949,COSEWICID_142
27,151,Cynomys ludovicianus,Black–tailed Prairie Dog,Chien de prairie,Mammals,Mammifères,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Cynomys_ludovicianus, ,N,,,N,Y,Environment Canada,,0.188344111,1.852898447,1.852898447,0.188344111,COSEWICID_151
28,154,Mustela erminea haidarum,Ermine haidarum subspecies,Hermine de la sous-espèce haidarum,Mammals,Mammifères,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Mustela_erminea_haidarum, ,N,,,N,Y,Environment Canada,,1.276016992,25.72039302,25.72039302,1.276016992,COSEWICID_154
29,163,Sylvilagus nuttallii nuttallii,Nuttall's Cottontail nuttallii subspecies,Lapin de Nuttall de la sous-espèce nuttallii,Mammals,Mammifères,Special Concern,Préoccupante,Schedule 1,Annexe 1,Digitized,Numérisé,Sylvilagus_nuttallii_nuttallii,sylv_nut_1.JPG,N,,,N,Y,COSEWIC,,0.200386425,2.512380475,2.512380475,0.200386425,COSEWICID_163
30,164,Dipodomys ordii,Ord's Kangaroo Rat,Rat kangourou d'Ord,Mammals,Mammifères,Endangered,En voie de disparition,Schedule 1,Annexe 1,Non-digitized,NatureServe,Dipodomys_ordii, ,N,,,N,Y,NatureServe,,9.944637329,17.14371893,17.14371893,9.944637329,COSEWICID_164
31,165,Antrozous pallidus,Pallid Bat,Chauve–souris blonde,Mammals,Mammifères,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Antrozous_pallidus, ,N,,,N,Y,Environment Canada,,0.039794816,1.579297694,1.579297694,0.039794816,COSEWICID_165
32,170,Euderma maculatum,Spotted Bat,Oreillard maculé,Mammals,Mammifères,Special Concern,Préoccupante,Schedule 1,Annexe 1,Non-digitized,NatureServe,Euderma_maculatum, ,N,,,N,Y,NatureServe,,0.422450852,7.396975753,7.396975753,0.422450852,COSEWICID_170
33,171,Reithrodontomys megalotis megalotis,Western Harvest Mouse megalotis subspecies,Souris des moissons de la sous-espèce megalotis,Mammals,Mammifères,Special Concern,Préoccupante,Schedule 1,Annexe 1,Digitized,Numérisé,Reithrodontomys_megalotis_megalotis,reit_meg.JPG,N,,,N,Y,COSEWIC,,0.787554313,4.03526053,4.03526053,0.787554313,COSEWICID_171
34,177,Balsamorhiza deltoidea,Deltoid Balsamroot,Balsamorhize à feuilles deltoïdes,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Balsamorhiza_deltoidea, ,N,,,N,Y,Environment Canada,,0.008397567,0.706592254,0.706592254,0.008397567,COSEWICID_177
35,187,Lupinus lepidus,Prairie Lupine,Lupin élégant,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Lupinus_lepidus, ,N,,,N,Y,Environment Canada,,0.006113591,0.571825707,0.571825707,0.006113591,COSEWICID_187
36,192,Halimolobos virgata,Slender Mouse–ear–cress,Halimolobos mince,Vascular Plants,Plantes vasculaires,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Halimolobos_virgata, ,N,,,N,Y,Environment Canada,,0.297748102,5.25924032,5.25924032,0.297748102,COSEWICID_192
37,195,Adiantum capillus-veneris,Southern Maidenhair Fern,Adiante cheveux–de–Vénus,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Adiantum_capillus_veneris, ,N,,,N,Y,Environment Canada,,0.001585823,0.146468236,0.146468236,0.001585823,COSEWICID_195
38,199,Ranunculus alismifolius,Water–plantain Buttercup,Renoncule à feuilles d'alisme,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Ranunculus_alismifolius, ,N,,,N,Y,Environment Canada,,0.003080035,0.287331538,0.287331538,0.003080035,COSEWICID_199
39,200,Platanthera praeclara,Western Prairie Fringed–orchid,Platanthère blanchâtre de l'Ouest,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Platanthera_praeclara, ,N,,,N,Y,Environment Canada,,0.061233292,1.024226196,1.024226196,0.061233292,COSEWICID_200
40,208,Armeria maritima ssp. interior,Athabasca Thrift,Arméria de l’Athabasca,Vascular Plants,Plantes vasculaires,Special Concern,Préoccupante,Schedule 1,Annexe 1,Digitized,Numérisé,Armeria_maritima_interior,armemar.JPG,N,,,N,Y,SARR,,0.124263906,2.312849837,2.312849837,0.124263906,COSEWICID_208
41,220,Castilleja levisecta,Golden Paintbrush,Castilléjie dorée,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Castilleja_levisecta, ,N,,,N,Y,Environment Canada,,0.003051357,0.285581424,0.285581424,0.003051357,COSEWICID_220
42,223,Azolla mexicana,Mexican Mosquito–fern,Azolle du Mexique,Vascular Plants,Plantes vasculaires,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Azolla_mexicana, ,N,,,N,Y,Environment Canada,,0.083615792,2.361886686,2.361886686,0.083615792,COSEWICID_223
43,230,Tripterocalyx micranthus,Small–flowered Sand–verbena,Abronie à petites fleurs,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Digitized,Numérisé,Tripterocalyx_micranthus,tripmic.JPG,N,,,N,Y,SARR,,0.236256722,4.182801771,4.182801771,0.236256722,COSEWICID_230
44,231,Lipocarpha micrantha,Small–flowered Lipocarpha,Lipocarphe à petites fleurs,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Digitized,Numérisé,Lipocarpha_micrantha,lipomic.JPG,N,,,N,Y,SARR,,0.41141639,5.372195157,5.372195157,0.41141639,COSEWICID_231
45,235,Iris missouriensis,Western Blue Flag,Iris du Missouri,Vascular Plants,Plantes vasculaires,Special Concern,Préoccupante,Schedule 1,Annexe 1,Unknown,Inconnu,Iris_missouriensis, ,N,,,N,Y,Environment Canada,,0.040865583,1.540335343,1.540335343,0.040865583,COSEWICID_235
46,236,Tradescantia occidentalis,Western Spiderwort,Tradescantie de l'Ouest,Vascular Plants,Plantes vasculaires,Threatened,Menacée,Schedule 1,Annexe 1,Digitized,Numérisé,Tradescantia_occidentalis,tradocc.JPG,N,,,N,Y,SARR,,0.076599525,1.460100319,1.460100319,0.076599525,COSEWICID_236
47,237,Sericocarpus rigidus,White–top Aster,Aster rigide,Vascular Plants,Plantes vasculaires,Special Concern,Préoccupante,Schedule 1,Annexe 1,Unknown,Inconnu,Sericocarpus_rigidus, ,N,,,N,Y,Environment Canada,,0.026562086,2.308123821,2.308123821,0.026562086,COSEWICID_237
48,239,Viola praemorsa ssp. praemorsa,Yellow Montane Violet praemorsa subspecies,Violette jaune des monts de la sous-espèce praemorsa,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Viola_praemorsa_ssp_praemorsa, ,N,,,N,Y,Environment Canada,,0.014965197,1.267640032,1.267640032,0.014965197,COSEWICID_239
49,259,Limnanthes macounii,Macoun's Meadowfoam,Limnanthe de Macoun,Vascular Plants,Plantes vasculaires,Threatened,Menacée,Schedule 1,Annexe 1,Digitized,Numérisé,Limnanthes_macounii,limnmac.JPG,N,,,N,Y,SARR,,0.064341957,2.548850393,2.548850393,0.064341957,COSEWICID_259
50,261,Cephalanthera austiniae,Phantom Orchid,Céphalanthère d'Austin,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Cephalanthera_austiniae, ,N,,,N,Y,Environment Canada,,0.014975647,1.21573357,1.21573357,0.014975647,COSEWICID_261
51,264,Chenopodium subglabrum,Smooth Goosefoot,Chénopode glabre,Vascular Plants,Plantes vasculaires,Threatened,Menacée,Schedule 1,Annexe 1,Digitized,Numérisé,Chenopodium_subglabrum,chen_sub_1,N,,,N,Y,COSEWIC,,5.83807898,26.61737371,26.61737371,5.83807898,COSEWICID_264
52,265,Yucca glauca,Soapweed,Yucca glauque,Vascular Plants,Plantes vasculaires,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Yucca_glauca, ,N,,,N,Y,Environment Canada,,0.004278814,0.426859067,0.426859067,0.004278814,COSEWICID_265
53,269,Symphyotrichum sericeum,Western Silvery Aster,Aster soyeux,Vascular Plants,Plantes vasculaires,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Symphyotrichum_sericeum, ,N,,,N,Y,Environment Canada,,0.088031314,2.760819764,2.760819764,0.088031314,COSEWICID_269
54,275,Phrynosoma douglasii,Pygmy Short–horned Lizard,Iguane pygmée à cornes courtes,Reptiles,Reptiles,Extirpated,Disparue du pays,Schedule 1,Annexe 1,Digitized,Numérisé,Phrynosoma_douglasii,Phry_doug.JPG,N,,,N,Y,LAP_SAR_O2_20130328,,0.177151595,1.774510592,1.774510592,0.177151595,COSEWICID_275
55,279,Phrynosoma hernandesi,Greater Short–horned Lizard,Grand iguane à petites cornes,Reptiles,Reptiles,Endangered,En voie de disparition,Schedule 1,Annexe 1,Digitized,Numérisé,Phrynosoma_hernandesi,phry_her.JPG,N,,,N,Y,COSEWIC,,3.926655567,14.90214435,14.90214435,3.926655567,COSEWICID_279
56,280,Coluber constrictor flaviventris,Eastern Yellow–bellied Racer,Couleuvre agile à ventre jaune de l'Est,Reptiles,Reptiles,Threatened,Menacée,Schedule 1,Annexe 1,Digitized,Numérisé,Coluber_constrictor_flaviventris,colucon_sk.JPG,N,,,N,Y,SARR,,0.549399775,5.143197484,5.143197484,0.549399775,COSEWICID_280
57,282,Plestiodon septentrionalis,Prairie Skink,Scinque des prairies,Reptiles,Reptiles,Endangered,En voie de disparition,Schedule 1,Annexe 1,Digitized,Numérisé,Plestiodon_septentrionalis,eume_sep.JPG,N,,,N,Y,SARR,,0.688877752,4.518410196,4.518410196,0.688877752,COSEWICID_282
58,283,Dicamptodon tenebrosus,Coastal Giant Salamander,Grande Salamandre du Nord,Amphibians,Amphibiens,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Dicamptodon_tenebrosus, ,N,,,N,Y,Environment Canada,,0.118357498,1.72286298,1.72286298,0.118357498,COSEWICID_283
59,290,Bartramia stricta,Rigid Apple Moss,Bartramie à feuilles dressées,Mosses,Mousses,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Bartramia_stricta, ,N,,,N,Y,Environment Canada,,0.003075336,0.287044881,0.287044881,0.003075336,COSEWICID_290
60,291,Centrocercus urophasianus phaios,Greater Sage-Grouse phaios subspecies,Tétras des armoises de la sous-espèce phaios,Birds,Oiseaux,Extirpated,Disparue du pays,Schedule 1,Annexe 1,Digitized,Numérisé,Centrocercus_urophasianus_phaios,Cent_urop_phai.JPG,N,,,N,Y,LAP_SAR_O2_20130328,N,14.05809268,18.33342552,18.33342552,14.05809268,COSEWICID_291
61,292,Ardea herodias fannini,Great Blue Heron fannini subspecies,Grand Héron de la sous-espèce fannini,Birds,Oiseaux,Special Concern,Préoccupante,Schedule 1,Annexe 1,Digitized,Numérisé,Ardea_herodias_fannini,arde_her_1.JPG,N,,,N,Y,COSEWIC,Y,0.856733263,26.07812182,26.07812182,0.856733263,COSEWICID_292
62,305,Centrocercus urophasianus urophasianus,Greater Sage-Grouse urophasianus subspecies,Tétras des armoises de la sous-espèce urophasianus,Birds,Oiseaux,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Centrocercus_urophasianus_urophasianus, ,N,,,N,Y,Environment Canada,N,0.901699504,7.410833046,7.410833046,0.901699504,COSEWICID_305
63,333,Aplodontia rufa,Mountain Beaver,Castor de montagne,Mammals,Mammifères,Special Concern,Préoccupante,Schedule 1,Annexe 1,Unknown,Inconnu,Aplodontia_rufa, ,N,,,N,Y,Environment Canada,,1.284123828,9.879545025,9.879545025,1.284123828,COSEWICID_333
64,383,Coluber constrictor mormon,Western Yellow–bellied Racer,Couleuvre agile à ventre jaune de l'Ouest,Reptiles,Reptiles,Special Concern,Préoccupante,Schedule 1,Annexe 1,Digitized,Numérisé,Coluber_constrictor_mormon,colucon_bc.JPG,N,,,N,Y,SARR,,2.452308562,21.37539362,21.37539362,2.452308562,COSEWICID_383
65,492,Reithrodontomys megalotis dychei,Western Harvest Mouse dychei subspecies,Souris des moissons de la sous-espèce dychei,Mammals,Mammifères,Endangered,En voie de disparition,Schedule 1,Annexe 1,Digitized,Numérisé,Reithrodontomys_megalotis_dychei,reit_meg.JPG,N,,,N,Y,COSEWIC,,4.08377785,8.404104641,8.404104641,4.08377785,COSEWICID_492
66,527,Dryopteris arguta,Coastal Wood Fern,Dryoptéride côtière,Vascular Plants,Plantes vasculaires,Special Concern,Préoccupante,Schedule 1,Annexe 1,Unknown,Inconnu,Dryopteris_arguta, ,N,,,N,Y,Environment Canada,,0.017219,1.089212738,1.089212738,0.017219,COSEWICID_527
67,528,Triphysaria versicolor,Bearded Owl–clover,Triphysaire versicolore,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Triphysaria_versicolor_ssp_versicolor, ,N,,,N,Y,Environment Canada,,0.023200814,0.676629266,0.676629266,0.023200814,COSEWICID_528
68,533,Dalea villosa,Hairy Prairie–clover,Dalée velue,Vascular Plants,Plantes vasculaires,Special Concern,Préoccupante,Schedule 1,Annexe 1,Unknown,Inconnu,Dalea_villosa_var_villosa, ,N,,,N,Y,Environment Canada,,0.110068823,4.580904742,4.580904742,0.110068823,COSEWICID_533
69,534,Bouteloua dactyloides,Buffalograss,Buchloé faux–dactyle,Vascular Plants,Plantes vasculaires,Special Concern,Préoccupante,Schedule 1,Annexe 1,Unknown,Inconnu,Buchloë_dactyloides, ,N,,,N,Y,Environment Canada,,0.04284245,1.130140852,1.130140852,0.04284245,COSEWICID_534
70,539,Spea intermontana,Great Basin Spadefoot,Crapaud du Grand Bassin,Amphibians,Amphibiens,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Spea_intermontana, ,N,,,N,Y,Environment Canada,,3.651138783,18.56767299,18.56767299,3.651138783,COSEWICID_539
71,541,Plethodon idahoensis,Coeur d'Alene Salamander,Salamandre de Coeur d'Alène,Amphibians,Amphibiens,Special Concern,Préoccupante,Schedule 1,Annexe 1,Unknown,Inconnu,Plethodon_idahoensis, ,N,,,N,Y,Environment Canada,,7.988194889,12.08192651,12.08192651,7.988194889,COSEWICID_541
72,551,Lithobates pipiens,Northern Leopard Frog (Rocky Mountain population),Grenouille léopard (Population des Rocheuses),Amphibians,Amphibiens,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Lithobates_pipiens_RM, ,N,,,N,Y,Environment Canada,,0.018160839,0.651199968,0.651199968,0.018160839,COSEWICID_551
73,553,Cryptantha minima,Tiny Cryptantha,Cryptanthe minuscule,Vascular Plants,Plantes vasculaires,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Cryptantha_minima, ,N,,,N,Y,Environment Canada,,0.029870292,1.10185073,1.10185073,0.029870292,COSEWICID_553
74,559,Anaxyrus cognatus,Great Plains Toad,Crapaud des steppes,Amphibians,Amphibiens,Special Concern,Préoccupante,Schedule 1,Annexe 1,Non-digitized,NatureServe,Anaxyrus_cognatus, ,N,,,N,Y,NatureServe,,2.186813892,11.48283451,11.48283451,2.186813892,COSEWICID_559
75,566,Rana aurora,Northern Red–legged Frog,Grenouille à pattes rouges du Nord,Amphibians,Amphibiens,Special Concern,Préoccupante,Schedule 1,Annexe 1,Digitized,Numérisé,Rana_aurora,ranaaur.JPG,N,,,N,Y,SARR,,3.871149898,31.43214553,31.43214553,3.871149898,COSEWICID_566
76,573,Anthus spragueii,Sprague's Pipit,Pipit de Sprague,Birds,Oiseaux,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Anthus_spragueii, ,N,,,N,Y,Environment Canada,Y,79.87889294,90.12816213,90.12816213,79.87889294,COSEWICID_573
77,580,Deschampsia mackenzieana,Mackenzie Hairgrass,Deschampsie du bassin du Mackenzie,Vascular Plants,Plantes vasculaires,Special Concern,Préoccupante,Schedule 1,Annexe 1,Unknown,Inconnu,Deschampsia_mackenzieana, ,N,,,N,Y,Environment Canada,,0.043153012,2.852263854,2.852263854,0.043153012,COSEWICID_580
78,586,Contia tenuis,Sharp–tailed Snake,Couleuvre à queue fine,Reptiles,Reptiles,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,Contia_tenuis, ,N,,,N,Y,Environment Canada,,0.20590874,7.465948779,7.465948779,0.20590874,COSEWICID_586
79,589,Melanerpes lewis,Lewis's Woodpecker,Pic de Lewis,Birds,Oiseaux,Threatened,Menacée,Schedule 1,Annexe 1,Unknown,Inconnu,Melanerpes_lewis, ,N,,,N,Y,Environment Canada,Y,4.645711531,24.53399418,24.53399418,4.645711531,COSEWICID_589
80,602,Euchloe ausonides insulanus,Island Marble,Marbré insulaire,Arthropods,Arthropodes,Extirpated,Disparue du pays,Schedule 1,Annexe 1,Digitized,Numérisé,Euchloe_ausonides_insulanus,Euch_auso_insu.JPG,N,,,N,Y,LAP_SAR_O2_20130328,,0.00180298,0.161589088,0.161589088,0.00180298,COSEWICID_602
