"OBJECTID","COSEWICID","SCI_NAME","COM_NAME_E","COM_NAME_F","TAXON_E","TAXON_F","SAR_STAT_E","SAR_STAT_F","SCHEDULE_E","SCHEDULE_F","SOURCE_E","SOURCE_F","FCLASS","IMAGE_SRC","Reviewed_YN","Reviewer","ReviewDateDMY","Historical_YN","EC_SOI_YN","DataSource","Shape_STArea__","Shape_STLength__","Shape_Length","Shape_Area"
"172","944","Epilobium torreyi","Brook Spike–primrose","Épilobe de Torrey","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Epilobium_torreyi","epil_tor_1.JPG","N","","","N","Y","COSEWIC","0.00642851297743618","0.451476300383663","0.451476300383663","0.00642851297795497"
"173","991","Phoebastria nigripes","Black–footed Albatross","Albatros à pieds noirs","Birds","Oiseaux","Special Concern","Préoccupante","Schedule 1","Annexe 1","Non-digitized","NatureServe","Phoebastria_nigripes","","N","","","N","Y","NatureServe","20.8471619050879","168.354741148846","168.354741148846","20.8471619051004"
"174","997","Copablepharon longipenne","Dusky Dune Moth","Noctuelle sombre des dunes","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Copablepharon_longipenne","copafus.JPG","N","","","N","Y","COSEWIC","47.6790491029637","33.0126398354386","33.0126398354386","47.6790491029649"
"175","998","Copablepharon grandis","Pale Yellow Dune Moth","Noctuelle jaune pâle des dunes","Arthropods","Arthropodes","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Copablepharon_grandis","copa_gra.JPG","N","","","N","Y","COSEWIC","42.0397700267745","36.4438583899817","36.4438583899817","42.0397700267738"
"176","1007","Plagiobothrys figuratus","Fragrant Popcornflower","Plagiobothryde odorante","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Plagiobothrys_figuratus","plag_fig.JPG","N","","","N","Y","COSEWIC","0.0758656836255796","2.08965635338774","2.08965635338774","0.0758656836297183"
"177","1010","Uropappus lindleyi","Lindley's False Silverpuffs","Uropappe de Lindley","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Uropappus_lindleyi","urop_lin.JPG","N","","","N","Y","COSEWIC","0.0131548598346853","1.18652642092063","1.18652642092063","0.0131548598361547"
"178","1011","Centaurium muehlenbergii","Muhlenberg's Centaury","Petite centaurée de Muhlenberg","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Centaurium_muehlenbergii","cent_mue_2.JPG","N","","","N","Y","COSEWIC","0.0176660194438227","0.638785434199911","0.638785434199911","0.0176660194432389"
"179","1013","Patagioenas fasciata","Band tailed Pigeon","Pigeon à queue barrée","Birds","Oiseaux","Special Concern","Préoccupante","Schedule 1","Annexe 1","Non-digitized","NatureServe","Patagioenas_fasciata","","N","","","N","Y","NatureServe","12.1590673215615","118.369128914521","118.369128914521","12.1590673215352"
"180","1014","Carex tumulicola","Foothill Sedge","Carex tumulicole","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Carex_tumulicola","care_tum_1.JPG","N","","","N","Y","COSEWIC","0.00112009626445797","0.336381978951218","0.336381978951217","0.00112009626619288"
"181","1015","Lasthenia glaberrima","Rayless Goldfields","Lasthénie glabre","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Lasthenia_glaberrima","last_gla.JPG","N","","","N","Y","COSEWIC","0.00239439870483693","0.199098530214807","0.199098530214807","0.0023943987036896"
"182","1025","Ranunculus californicus","California Buttercup","Renoncule de Californie","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Ranunculus_californicus","ranu_cal_1.JPG","N","","","N","Y","COSEWIC","0.00119028101198637","0.226975052608025","0.226975052608025","0.00119028101257498"
"183","1027","Lomatium grayi","Gray's Desert–parsley","Lomatium de Gray","Vascular Plants","Plantes vasculaires","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Lomatium_grayi","loma_gra.JPG","N","","","N","Y","COSEWIC","0.00163478262538774","0.239440082644398","0.239440082644398","0.00163478262517453"
"184","1029","Lupinus oreganus","Oregon Lupine","Lupin d’Orégon","Vascular Plants","Plantes vasculaires","Extirpated","Disparue du pays","Schedule 1","Annexe 1","Digitized","Numérisé","Lupinus_oreganus","Lupi_oreg.JPG","N","","","N","Y","LAP_SAR_O2_20130328","0.000804470048933581","0.112433178915064","0.112433178915064","0.00080447005188987"
"185","1037","Plagiobothrys tenellus","Slender Popcornflower","Plagiobothryde délicate","Vascular Plants","Plantes vasculaires","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Plagiobothrys_tenellus","plag_ten_1","N","","","N","Y","COSEWIC","0.0361984310725347","1.80168414604866","1.80168414604866","0.0361984310701412"
"186","1041","Eleocharis geniculata","Bent Spike-rush (Southern Mountain population)","Éléocharide géniculée (Population des montagnes du Sud)","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Eleocharis_geniculata","eleo_gen_1.JPG","N","","","N","Y","COSEWIC","0.0852329882968661","1.10994904969084","1.10994904969084","0.0852329882988394"
"187","1043","Anarta edwardsii","Edwards' Beach Moth","Noctuelle d'Edwards","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Anarta_edwardsii","anar_edw.JPG","N","","","N","Y","COSEWIC","0.531068911236616","7.58066409799187","7.58066409799187","0.531068911246585"
"188","1057","Sanfilippodytes bertae","Bert's Predaceous Diving Beetle","Hydropore de Bertha","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Sanfilippodytes_bertae","Sanf_bert.JPG","N","","","N","Y","LAP_SAR_O2_20130328","0.00111449965106658","0.177735424638501","0.177735424638501","0.00111449965147116"
"189","1064","Calcarius ornatus","Chestnut–collared Longspur","Plectrophane à ventre noir","Birds","Oiseaux","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Calcarius_ornatus","Calc_orna.JPG","N","","","N","Y","LAP_SAR_O2_20130328","34.6678373162108","40.4564108960803","40.4564108960803","34.6678373162174"
"190","1066","Cicindela parowana wallisi","Wallis' Dark Saltflat Tiger Beetle","Cicindèle de Wallis","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Cicindela_parowana_wallisi","Cici_patr.JPG","N","","","N","Y","LAP_SAR_O2_20130328","1.57381248185538","4.85490309200138","4.85490309200138","1.57381248185493"
"191","1084","Castilleja victoriae","Victoria's Owl–clover","Castilléjie de Victoria","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Castilleja_victoriae","Cast_vict.JPG","N","","","N","Y","LAP_SAR_O2_20130328","0.00225297078441145","0.28394325466197","0.28394325466197","0.00225297078514565"
"192","1086","Pinus albicaulis","Whitebark Pine","Pin à écorce blanche","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Pinus_albicaulis","Pinu_albi.JPG","N","","","N","Y","LAP_SAR_O2_20130328","32.2239543025898","51.7667961719918","51.7667961719917","32.2239543025895"
"193","34","Grus americana","Whooping Crane","Grue blanche","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Non-digitized","NatureServe","Grus_americana","","Y","Tyler Kydd","2015","N","Y","NatureServe","1.27809302454307","6.06452892985579","6.06452892985579","1.27809302454068"
"194","2","Carex lupuliformis","False Hop Sedge","Carex faux–lupulina","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Carex_lupuliformis","","N","","","N","Y","Environment Canada","0.183178153551808","3.19432407407846","3.19432407407846","0.183178153553414"
"195","4","Astragalus robbinsii var. fernaldii","Fernald's Milk–vetch","Astragale de Fernald","Vascular Plants","Plantes vasculaires","Special Concern","Préoccupante","Schedule 1","Annexe 1","Unknown","Inconnu","Astragalus_robbinsii_var_fernaldii","","N","","","N","Y","Environment Canada","0.0201480221737711","0.740339008406786","0.740339008406786","0.0201480221700104"
"196","5","Braya fernaldii","Fernald's Braya","Braya de Fernald","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Braya_fernaldii","","N","","","N","Y","Environment Canada","0.0881275872065999","2.88149005647602","2.88149005647602","0.0881275871998518"
"197","6","Braya longii","Long's Braya","Braya de Long","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Braya_longii","","N","","","N","Y","Environment Canada","0.0230525500621752","0.722077537881059","0.722077537881059","0.0230525500601136"
"198","19","Empidonax virescens","Acadian Flycatcher","Moucherolle vert","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Empidonax_virescens","","N","","","N","Y","Environment Canada","2.75619691273891","15.1376707051081","15.1376707051081","2.75619691273538"
"199","23","Ammodramus henslowii","Henslow's Sparrow","Bruant de Henslow","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Ammodramus_henslowii","","N","","","N","Y","Environment Canada","2.0997801746571","20.2331511688212","20.2331511688212","2.09978017465675"
"200","24","Rallus elegans","King Rail","Râle élégant","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Rallus_elegans","","N","","","N","Y","Environment Canada","0.827957456788226","15.4936350375945","15.4936350375945","0.827957456788708"
"201","25","Setophaga kirtlandii","Kirtland's Warbler","Paruline de Kirtland","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Dendroica_kirtlandii","dend_kir.JPG","N","","","N","Y","RS","0.424707401462001","6.14969742714029","6.14969742714029","0.424707401460785"
"202","28","Colinus virginianus","Northern Bobwhite","Colin de Virginie","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Non-digitized","NatureServe","Colinus_virginianus","","N","","","N","Y","NatureServe","2.31382032793454","15.5950909078434","15.5950909078434","2.31382032793438"
"203","31","Protonotaria citrea","Prothonotary Warbler","Paruline orangée","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Protonotaria_citrea","","N","","","N","Y","Environment Canada","0.336674933209451","7.33589887002902","7.33589887002902","0.336674933209461"
"204","37","Setophaga citrina","Hooded Warbler","Paruline à capuchon","Birds","Oiseaux","Not at Risk","Non en péril","Schedule 1","Annexe 1","Unknown","Inconnu","Wilsonia_citrina","","N","","","N","Y","Environment Canada","3.27160950017515","16.3720116433222","16.3720116433222","3.27160950016566"
"205","40","Sterna dougallii","Roseate Tern","Sterne de Dougall","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Sterna_dougallii","","N","","","N","Y","Environment Canada","0.185501398949782","5.06610675765548","5.06610675765548","0.185501398950815"
"206","46","Setophaga cerulea","Cerulean Warbler","Paruline azurée","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Non-digitized","NatureServe","Dendroica_cerulea","","N","","","N","Y","NatureServe","5.57036290693054","34.7771609217377","34.7771609217377","5.57036290693201"
"207","49","Passerculus sandwichensis princeps","Savannah Sparrow princeps subspecies","Bruant des prés de la sous-espèce princeps","Birds","Oiseaux","Special Concern","Préoccupante","Schedule 1","Annexe 1","Unknown","Inconnu","Passerculus_sandwichensis_princeps","","N","","","N","Y","Environment Canada","0.00356202524699256","0.908048999335405","0.908048999335405","0.00356202524921747"
"208","53","Parkesia motacilla","Louisiana Waterthrush","Paruline hochequeue","Birds","Oiseaux","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Seiurus_motacilla","seiu_mot_1.JPG","N","","","N","Y","COSEWIC","2.98162761201525","17.1476953065984","17.1476953065984","2.98162761202008"
"209","61","Icteria virens virens","Yellow-breasted Chat virens subspecies","Paruline polyglotte de la sous-espèce virens","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Icteria_virens_virens","","N","","","N","Y","Environment Canada","4.85384400293856","19.5935497256079","19.5935497256079","4.85384400293891"
"210","134","Martes americana atrata","American Marten (Newfoundland population)","Martre d'Amérique (Population de Terre-Neuve)","Mammals","Mammifères","Threatened","Menacée","Schedule 1","Annexe 1","Unknown","Inconnu","Martes_americana_atrata","","N","","","N","Y","Environment Canada","2.1630051474549","17.8687151429143","17.8687151429143","2.16300514745306"
"211","144","Rangifer tarandus","Woodland Caribou (Atlantic-Gaspesie population)","Caribou des bois (Population de la Gaspésie-Atlantique)","Mammals","Mammifères","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Rangifer_tarandus_caribou_atl","","N","","","N","Y","Environment Canada","0.0993347314079074","1.47675326095223","1.47675326095223","0.0993347314080887"
"212","153","Scalopus aquaticus","Eastern Mole","Taupe à queue glabre","Mammals","Mammifères","Special Concern","Préoccupante","Schedule 1","Annexe 1","Unknown","Inconnu","Scalopus_aquaticus","","N","","","N","Y","Environment Canada","0.0334017143750316","1.65069985534217","1.65069985534217","0.0334017143749542"
"213","176","Magnolia acuminata","Cucumber Tree","Magnolia acuminé","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Magnolia_acuminata","","N","","","N","Y","Environment Canada","0.116006916146034","2.55770652451419","2.55770652451419","0.11600691613827"
"214","178","Isoetes engelmannii","Engelmann's Quillwort","Isoète d'Engelmann","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Isoetes_engelmannii","","N","","","N","Y","Environment Canada","0.0253524714541982","0.817080881461882","0.817080881461882","0.0253524714533478"
"215","179","Pedicularis furbishiae","Furbish's Lousewort","Pédiculaire de Furbish","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Pedicularis_furbishiae","","N","","","N","Y","Environment Canada","0.00429629233030937","0.417087371592163","0.417087371592163","0.00429629232888359"
"216","180","Agalinis gattingeri","Gattinger's Agalinis","Gérardie de Gattinger","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Agalinis_gattingeri","","N","","","N","Y","Environment Canada","0.0850490737216205","2.00547951961003","2.00547951961003","0.085049073721977"
"217","181","Plantago cordata","Heart–leaved Plantain","Plantain à feuilles cordées","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Plantago_cordata","","N","","","N","Y","Environment Canada","0.0173924277730748","0.673409994845386","0.673409994845386","0.0173924277738996"
"218","182","Pycnanthemum incanum","Hoary Mountain–mint","Pycnanthème gris","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Pycnanthemum_incanum","","N","","","N","Y","Environment Canada","0.0137139910843871","0.438884736486571","0.438884736486571","0.0137139910856255"
"219","183","Isotria verticillata","Large Whorled Pogonia","Isotrie verticillée","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Isotria_verticillata","","N","","","N","Y","Environment Canada","0.00137863205600297","0.133919770346855","0.133919770346855","0.00137863205432823"
"220","184","Geum peckii","Eastern Mountain Avens","Benoîte de Peck","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Geum_peckii","","N","","","N","Y","Environment Canada","0.0316541888364554","0.919367975505278","0.919367975505278","0.0316541888359079"
"221","185","Coreopsis rosea","Pink Coreopsis","Coréopsis rose","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Coreopsis_rosea","","N","","","N","Y","Environment Canada","0.0185806907948063","0.781733299295598","0.781733299295597","0.0185806907926011"
"222","186","Polygala incarnata","Pink Milkwort","Polygale incarnat","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Polygala_incarnata","","N","","","N","Y","Environment Canada","0.0123279179358633","0.561123937030824","0.561123937030824","0.0123279179378638"
"223","188","Opuntia humifusa","Eastern Prickly Pear Cactus","Oponce de l'Est","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Opuntia_humifusa","","N","","","N","Y","Environment Canada","0.00296924843792112","0.355918145492888","0.355918145492888","0.0029692484373214"
"224","190","Agalinis skinneriana","Skinner's Agalinis","Gérardie de Skinner","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Agalinis_skinneriana","","N","","","N","Y","Environment Canada","0.0243510224781858","0.85547191474783","0.85547191474783","0.0243510224780975"
"225","191","Lespedeza virginica","Slender Bush–clover","Lespédèze de Virginie","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Lespedeza_virginica","","N","","","N","Y","Environment Canada","0.00978537765649889","0.372195518562142","0.372195518562142","0.00978537765624215"
"226","194","Isotria medeoloides","Small Whorled Pogonia","Isotrie fausse–médéole","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Isotria_medeoloides","","N","","","N","Y","Environment Canada","0.00138022436385654","0.134014829973436","0.134014829973436","0.00138022436497736"
"227","196","Chimaphila maculata","Spotted Wintergreen","Chimaphile maculée","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Chimaphila_maculata","","N","","","N","Y","Environment Canada","0.0397872091230056","1.34412880524374","1.34412880524374","0.0397872091209533"
"228","197","Drosera filiformis","Thread–leaved Sundew","Droséra filiforme","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Drosera_filiformis","","N","","","N","Y","Environment Canada","0.0142288293475303","0.83174096324117","0.83174096324117","0.0142288293492322"
"229","198","Hydrocotyle umbellata","Water Pennywort","Hydrocotyle à ombelle","Vascular Plants","Plantes vasculaires","Special Concern","Préoccupante","Schedule 1","Annexe 1","Unknown","Inconnu","Hydrocotyle_umbellata","","N","","","N","Y","Environment Canada","0.0368595697384535","0.817053034558266","0.817053034558265","0.0368595697393223"
"230","201","Gentiana alba","White Prairie Gentian","Gentiane blanche","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Gentiana_alba","","N","","","N","Y","Environment Canada","0.00926576634105913","0.390799768077694","0.390799768077694","0.00926576634036738"
"231","202","Stylophorum diphyllum","Wood–poppy","Stylophore à deux feuilles","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Stylophorum_diphyllum","","N","","","N","Y","Environment Canada","0.00865847505110651","0.335803168701448","0.335803168701448","0.00865847505039707"
"232","203","Collinsia verna","Spring Blue–eyed Mary","Collinsie printanière","Vascular Plants","Plantes vasculaires","Extirpated","Disparue du pays","Schedule 1","Annexe 1","Digitized","Numérisé","Collinsia_verna","Coll_vern.JPG","N","","","N","Y","LAP_SAR_O2_20130328","0.0318180737415332","1.13437455696008","1.13437455696008","0.0318180737393568"
"233","204","Desmodium illinoense","Illinois Tick–trefoil","Desmodie d'Illinois","Vascular Plants","Plantes vasculaires","Extirpated","Disparue du pays","Schedule 1","Annexe 1","Digitized","Numérisé","Desmodium_illinoense","Desm_illi_2.JPG","N","","","N","Y","LAP_SAR_O2_20130328","0.18094440902496","1.57992503263805","1.57992503263805","0.180944409025568"
"234","205","Castanea dentata","American Chestnut","Châtaignier d'Amérique","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Castanea_dentata","castden.JPG","N","","","N","Y","SARR","1.47425962764851","10.251461888771","10.251461888771","1.47425962765064"
